,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
601,3.985978455945561e-05,-7.289449030849729,1852.7071433383528,1866.421962385532,2017.4133861646435,2031.147226350815,-3.611132704980435,0.027021222452162482,0.29879558196691786,0.433417745758057,0.2686433484229278,-1.614132865760231,0.19906321014786196,13.726299105973208,1852.70148537101,0
602,-8.160165542277802e-07,-7.278806347612378,1852.7097606364057,1866.4252115528002,2017.4164083146884,2031.1487274899018,-3.6293515194826202,0.026533385214469463,0.4596309314773183,0.4439025128012062,0.33706086526709234,-1.6953628724472045,0.18353261801255769,13.726240460262865,1852.7044640067402,0
603,-7.122514823133133e-06,-7.2868649556045515,1852.7087149584372,1866.4279531560662,2017.4127108921427,2031.1479168636463,-3.6208086262875514,0.026761028070296556,0.2981972187656993,0.405274611853393,0.3276586394019616,-1.6684856503423064,0.18853235347640845,13.726006758153682,1852.7052800395738,0
604,3.829713280238491e-05,-7.283831548916411,1852.705318897193,1866.433271614435,2017.421199495077,2031.1547995036724,-3.589549754288784,0.02761075925096229,0.03946904688733495,0.19824485341901954,0.25769449816920487,-1.7450775811641532,0.17463144033081957,13.726587774383772,1852.7058268440996,0
605,4.063685574541777e-05,-7.285117019112502,1852.7050142429448,1866.4277492676486,2017.4216711575482,2031.1591790582938,-3.565121194666532,0.02829355624827398,0.06725796160462413,0.25196097054985755,0.13433514676859848,-1.7424125270835573,0.17509746327582135,13.727025115132534,1852.702740183247,0
606,1.5755933609193268e-05,-7.286161696654352,1852.7033814809156,1866.429691333537,2017.4186696606544,2031.1488610317729,-3.561508552848495,0.02839595558745558,0.09315333279430504,0.3588066603985791,0.3160611543718863,-1.728751105678701,0.17750595777884792,13.726448261239446,1852.7032371786636,0
607,5.8813051998922245e-06,-7.289261326296899,1852.7032663520706,1866.426693401067,2017.4218426005273,2031.1573139783848,-3.55589483083717,0.028555810860096106,0.056921015358552984,0.1873077084200363,0.1654790183134136,-1.7539347201567201,0.17309153503593142,13.727066414952198,1852.7013473858233,0
608,-2.296648096255202e-06,-7.295234537888445,1852.7097545118133,1866.435878923451,2017.4138103226464,2031.1463457633783,-3.609983442500207,0.027052294781007468,0.29569641649964745,0.48680592799578015,0.2824803038935628,-1.685068366093349,0.18543175427799133,13.725630798832722,1852.7098471879096,0
609,4.892967738815544e-06,-7.291741269050462,1852.7047690993556,1866.433756756265,2017.4191257635553,2031.1450379430519,-3.5944246415662917,0.027476487457804236,0.5457262002012913,0.3779379461899355,0.3390620958800621,-1.678344306225974,0.1866828098677512,13.7260777725801,1852.706166868786,0
610,1.8500718412791688e-05,-7.301091296272063,1852.7046882640395,1866.4327265478125,2017.4122942824536,2031.1403665548642,-3.6099080862939243,0.02705433341612434,0.16805153830266228,0.45198525892238695,0.36709092546733646,-1.7016788731217223,0.18237707890765892,13.725651940902702,1852.7057812964251,0
611,2.2354464934558785e-05,-7.276094465786276,1852.708557868513,1866.4340401168758,2017.4222946288014,2031.145186281793,-3.5720855365953024,0.02809719480595362,0.6563259793579362,0.4305143569767649,0.1831251212455558,-1.6756966862567069,0.18717772989403708,13.72602403104769,1852.7083635221857,0
612,-1.2373184964433108e-05,-7.30513424287071,1852.7056893891547,1866.43300681182,2017.4263135123767,2031.1470024310886,-3.673369470140048,0.025390772200998963,0.0333108999232499,0.4552793284447927,0.3546603219374469,-1.6867327525799825,0.18512338086943286,13.726425666383724,1852.7062362046154,0
613,3.8004545798568536e-05,-7.266065141522682,1852.7071202828033,1866.4156784289278,2017.4196822847182,2031.1535555435116,-3.564293568729491,0.02831698242199349,0.46929696022413686,0.2796986449286636,0.27373988006539296,-1.7285482679596227,0.17754196633426977,13.72706103725138,1852.6981123928567,0
614,-1.1676043937274532e-05,-7.293245908924117,1852.7072571766194,1866.4287173018638,2017.4130116906094,2031.143085293982,-3.635241480339968,0.026377563955176608,0.13259481334326045,0.41303841075835845,0.3339264430192801,-1.662199918935177,0.189721149524092,13.725837944144512,1852.7050712288294,0
615,4.945400961369897e-05,-7.277096837322019,1852.7057018674514,1866.4161704925868,2017.4177525830178,2031.145002272921,-3.5620641889790594,0.028380182151120665,0.47855670546533696,0.2868344432441714,0.31489320036466206,-1.648489423565148,0.19234023391109678,13.726649338847723,1852.6979361014842,0
616,7.644865133019414e-06,-7.282590484023349,1852.7046241452388,1866.420863192155,2017.4112915353535,2031.1435903068286,-3.561663046860936,0.028391568921205344,0.5333270923502609,0.35674240362455145,0.286982655081071,-1.6379146239341293,0.19438498571124907,13.726211282330492,1852.6997189597455,0
617,2.445454434360378e-05,-7.2833779626337956,1852.7105963035006,1866.4248286300299,2017.4175415821317,2031.1419941349793,-3.60106155075934,0.02729473231894941,0.1707300306040816,0.3244914244841206,0.3004536938249107,-1.6809723740045568,0.1861928389107732,13.725958669939127,1852.7050088080557,0
618,1.8211947744387217e-05,-7.276275155903398,1852.7065643116625,1866.4208324972487,2017.4138432742402,2031.1474103562116,-3.5591929547242485,0.02846178539722717,0.42753310684409807,0.2405813303673381,0.37688993155052986,-1.6509835850826937,0.19186110406339654,13.726393507331196,1852.700604812188,0
619,5.729850518696462e-06,-7.272432375483934,1852.7080650816154,1866.4188134272981,2017.4201331934214,2031.137130788673,-3.642123128996248,0.026196665979683065,0.16246814858684874,0.39364216211667524,0.4731265955259687,-1.6380073575587057,0.19436696052274427,13.72618059179006,1852.7008617761167,0
620,3.0364546641526996e-05,-7.297474349735569,1852.7077523821652,1866.4212492754903,2017.4101264517074,2031.1622709638186,-3.5599648933834698,0.028439823122623588,0.6322210539943667,0.39355625480866974,0.2151236474655358,-1.6629625565192871,0.1895765162033776,13.726849622413383,1852.700827222608,0
621,-1.0746897017349673e-05,-7.284808587182845,1852.7070999745094,1866.424068862629,2017.4179687381713,2031.1466669460974,-3.6141921978485647,0.02693867755193714,0.4832370055384354,0.3211414339197898,0.3586580799988657,-1.667135643302523,0.18878704536006477,13.726369894005595,1852.7025468193156,0
622,1.2066522427676968e-05,-7.303457977175805,1852.7064832306062,1866.4197301856636,2017.4153560443142,2031.1473252681326,-3.5252659704522378,0.029443975100204328,0.77489212945109,0.3172722079945032,0.3106003657402612,-1.6112189588849746,0.19964410773423152,13.726492520458676,1852.7000222991978,0
623,1.001279691835528e-05,-7.258127787298442,1852.707006906738,1866.4223404663628,2017.4143227150375,2031.1407272383735,-3.6092620720980335,0.027071816546138584,0.39985078170590266,0.3286516775918831,0.28403085194291,-1.6795167937331996,0.18646405487417675,13.726035065678248,1852.701871404719,0
624,1.8739774853187873e-05,-7.309414726833005,1852.7085019386323,1866.4208284145225,2017.4129402176854,2031.143262538223,-3.6321395007501955,0.026459513657633802,0.019146054242004645,0.3355281485738313,0.47557833342916145,-1.6539710039313518,0.19128878988152329,13.72608661251539,1852.7018202959155,0
625,2.066912669970257e-05,-7.278014903817481,1852.7062195471883,1866.4239798817948,2017.4133634573946,2031.147464819614,-3.5780704437023303,0.027929537910986176,0.5589915336547954,0.3377003945344579,0.19368707203887903,-1.6791947276942365,0.18652411828541238,13.72627382025219,1852.7019770948589,0
626,1.6277938306440474e-05,-7.293753434893884,1852.7083408588253,1866.4209774186286,2017.418570273324,2031.1443493091535,-3.6119914609535435,0.026998027776689477,0.18484158735772757,0.33647988560914355,0.2268161645928508,-1.6646552397245267,0.18925589465020456,13.726350452606557,1852.7017815230402,0
627,1.4983481402702812e-05,-7.285776709865381,1852.704787474741,1866.4234674805912,2017.4130090428166,2031.1446163187502,-3.585064614703625,0.027734875491521874,0.5250895855382399,0.4411854443018872,0.29310960792072915,-1.6644143745709439,0.18930148529071383,13.726216317781354,1852.7010640136457,0
628,1.4616241345302164e-05,-7.274695054269032,1852.7047132052307,1866.426521191861,2017.4121628300347,2031.1467688466707,-3.5103486399932624,0.029886492993649975,0.7762406421850917,0.3488282418240283,0.33872764630588215,-1.6450029540227642,0.19301199263109958,13.726168211581484,1852.7024481431697,0
629,1.634683946668648e-05,-7.275788053129281,1852.7033779205863,1866.4264022330053,2017.4106568881011,2031.1501469925215,-3.5107661010075364,0.02987401915182424,0.7944059566116316,0.34712319567612515,0.343214079709778,-1.6425017606044876,0.19349535719886193,13.72632689359036,1852.7015212002161,0
630,2.344971702050943e-05,-7.294915352795431,1852.7103403144342,1866.4164887749926,2017.4209835855813,2031.1458090537853,-3.6326375858958317,0.02644633784852997,0.3318917211795362,0.5393345882582958,0.3774247015007586,-1.6245655196434927,0.1969972480475508,13.726588056993256,1852.700583061742,0
631,3.68810189177718e-05,-7.268640465967033,1852.700307959788,1866.426465335846,2017.4119697440485,2031.1411468385784,-3.503548503003041,0.03009041781269534,0.7816354618613964,0.2684793244049033,0.43488554648197963,-1.6198162913032845,0.19793505813533976,13.72610846177418,1852.7002674680332,0
