,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
3837,-1.9151480314477024e-05,-7.217653666734925,1393.0871386920946,1403.8529255680248,2124.15305680017,2134.9007423958706,-3.718049211663932,0.024281289329593444,0.6187739418338182,0.47535169345172634,0.3024635185697646,-1.9828873397030171,0.13767115948974432,10.750837561958294,1393.0945699764793,0
3838,-8.028033373814212e-06,-7.190201305701123,1393.090091666551,1403.8370400792828,2124.156704354092,2134.909456527569,-3.7289687562171947,0.024017591061639695,0.16994076311629502,0.24721029141000184,0.2819604996088865,-2.0984321906354446,0.12264856716718456,10.751022019656489,1393.0880634787252,0
3839,-2.1996125268777198e-05,-7.186173336798316,1393.0896252311475,1403.8319345619057,2124.1489375549177,2134.902200902984,-3.7516953255742163,0.02347790939743626,0.029086806668925394,0.3070377404519278,0.26330427654603183,-2.0728904948950375,0.12582156897828958,10.750952099663621,1393.0853271243438,0
3840,-1.9737254313120216e-05,-7.190335802501228,1393.0916959410235,1403.8381774081029,2124.1522213789144,2134.9118715873574,-3.723403804310596,0.024151620388295988,0.05985885633256661,0.31057062201322605,0.2906654261782744,-2.0973839617615764,0.12277719834230554,10.750987358447711,1393.0894277124034,0
3841,-3.1902798956028425e-05,-7.189629936326881,1393.0841371255055,1403.8354138113118,2124.153501854629,2134.890321704185,-3.7897709865685125,0.022600777140021032,0.15845412732962857,0.36720890997420974,0.3118301809554376,-2.0479592881978097,0.1289978826658991,10.750912284846613,1393.0843697966998,0
3842,-3.909577492081506e-05,-7.185642343672067,1393.083723888746,1403.8342444998425,2124.1514629720077,2134.892437645217,-3.8047363407770134,0.022265066782441566,0.060938615740933046,0.3177581537599312,0.35362194912258627,-2.059968534060051,0.12745798041688083,10.750924852630444,1393.083559835703,0
3843,4.902759828590081e-06,-7.2272275298039625,1393.0944033956405,1403.844802428665,2124.155185106864,2134.910068696753,-3.6633057260062687,0.02564758853522375,0.7445592754343879,0.21838572998176087,0.24036512983198755,-2.082252581996516,0.12464911336970447,10.750927194077414,1393.0941267113099,0
3844,1.1103019746995691e-06,-7.221040489774868,1393.0946925689518,1403.845545891457,2124.1491553890805,2134.9061017616073,-3.6683104195907092,0.025519550875298787,0.7445646411359723,0.26868203975936455,0.222855923793291,-2.049037171215623,0.12885891294884363,10.750846386014471,1393.0946735852751,0
3845,-1.433536011291984e-05,-7.214477691483547,1393.091264418646,1403.8477014163568,2124.160620144806,2134.9056228259137,-3.816932002228787,0.021995178643074376,0.003627453210984854,0.34095498720102735,0.23794006071224194,-1.996370271699236,0.13582740614017697,10.750935814584599,1393.094016598262,0
3846,-2.405134849090025e-05,-7.196281975821187,1393.0859226962875,1403.8486544038046,2124.1526981441566,2134.908689739328,-3.7585970086336826,0.02331643018801917,0.00969819615214524,0.3338437312288127,0.22978117788521701,-2.0587037101780132,0.12761929430979496,10.750934254764704,1393.0917594565117,0
