,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,TTS_4,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
8821,3.7777390711031624e-05,-6.762975892825502,1745.9185336192,1758.923968404287,1771.9155081906756,1784.9154165966488,2877.0725265423366,-3.3054142143754306,0.0366840136431493,0.371103369763275,0.2891374262283075,0.12497832182707858,-1.6735946218594482,0.18757160336467366,13.001800094203222,1745.91570891845,0.3683478691936576,-24.570947440349908
8822,4.0822548535969715e-05,-6.7883235627012075,1745.9247797281382,1758.9169624652789,1771.9129002323002,1784.90903626782,2877.069052042934,-3.373361095938952,0.03427424450488851,0.2969950037265522,0.368216525983442,0.3580695864253127,-1.6849656284448529,0.18545080607903422,13.001785110327724,1745.9133430951986,0.08107256137249716,175.57282213324763
8823,4.2874689194909445e-05,-6.7872869445004484,1745.9291242878214,1758.9193335209204,1771.9161053520504,1784.906065162445,2877.070057189145,-3.3382897322007468,0.035497616265685136,0.3632408955688244,0.3419560105955921,0.33075800205960926,-1.6944606744680752,0.1836982754863154,13.001774749647662,1745.9151267590296,0.12215066044291388,-38.8012107332875
8824,6.432334410289866e-05,-6.7899787084761165,1745.9195139599665,1758.9192055691992,1771.9189940399094,1784.9100122099603,2877.067040217334,-3.3192780710981844,0.036178940951530306,0.4605691057093934,0.3938554891997488,0.2992996438654254,-1.6696758336051427,0.18830809890328953,13.001751705332891,1745.9143714800825,0.21038660383593868,-25.520370645067395
8825,2.4158901728189034e-05,-6.7704098908438555,1745.9160270003713,1758.9173782578157,1771.9190403859059,1784.9083594174122,2877.0692682811937,-3.3628521168102172,0.03463633107277963,0.1799740759116079,0.40896245877480975,0.28546783620639227,-1.6828082104941735,0.18585133287353245,13.00179859112477,1745.912560873619,0.12354459968014937,1.7163497045767888
8826,9.038297082231705e-06,-6.7912570903282115,1745.9136528121292,1758.91859268859,1771.9177862913316,1784.9091764036057,2877.070418225963,-3.348859718344451,0.035124382963974896,0.24161076422096292,0.37240642829052995,0.21371150471427924,-1.6884888135322655,0.18479857819904427,13.001817301424639,1745.9121234778258,0.9281544329936531,-44.07084605551048
8827,2.746713448033934e-05,-6.771265307779194,1745.921395385323,1758.9257034097675,1771.919068112465,1784.9143157030858,2877.0706600028902,-3.325698981934678,0.035947383398279104,0.26482689532479736,0.37872741498831886,0.22711288835271692,-1.6674161525901634,0.18873409626715845,13.001756808990592,1745.9175518754816,0.003642239539394628,176.60684460953038
8828,3.508304705897643e-05,-6.782053940888402,1745.9176915442845,1758.918449260738,1771.917311736606,1784.9073528460049,2877.0721029115653,-3.3511800484075165,0.035042977282785194,0.03858673332462172,0.20658950327098147,0.345793942387119,-1.703213012111497,0.18209750163010055,13.001830791740087,1745.9125289334738,0.470523929430512,186.53263201382862
8829,3.713639933191632e-05,-6.769169029949646,1745.9175331302874,1758.9202029314506,1771.91986769259,1784.9000147629265,2877.074349055108,-3.331224077312091,0.03574931834444729,0.060151848110356725,0.36831923993224724,0.2873587780538298,-1.7038111042620174,0.18198862310668693,13.001864578957468,1745.9117123458636,0.5577092598462758,192.32613941018735
8830,4.430207313198517e-05,-6.76638651619853,1745.9182072447327,1758.921327602125,1771.9229455669495,1784.9051776243807,2877.0671707134757,-3.3460765539405792,0.03522227605944753,0.08842222984295714,0.2736830717041763,0.3163411343505418,-1.6883001170657455,0.18483345232797735,13.001752680397152,1745.9143658949458,0.24132633124645606,176.25371282588685
8831,4.378195366000348e-05,-6.785873791762819,1745.920341979621,1758.918002583986,1771.9156878103765,1784.9114123982629,2877.072800962162,-3.3333209878426606,0.03567443376292309,0.18738279921940337,0.2772368408278141,0.2398376660718502,-1.700359557096994,0.1826178507025247,13.00182565578617,1745.9136919492587,0.06100314602673511,-27.093860259010533
8832,4.398833788645911e-05,-6.779178416636379,1745.9208806527402,1758.9225873794237,1771.9163462522363,1784.9103561996785,2877.0659249518085,-3.3272337351937793,0.03589225534924992,0.526250051201007,0.4668480490536677,0.1687327209524312,-1.692375251521566,0.18408176381394561,13.00173075312355,1745.9150270790794,0.27041209195689436,-32.130132426607545
8833,1.1931124304634038e-05,-6.756211595318681,1745.9172883552924,1758.916906903845,1771.919030191717,1784.908224106194,2877.070680282532,-3.359455998869425,0.03475416010553561,0.3997597933782712,0.13397265462420105,0.2881621570775621,-1.732153404972234,0.1769030555925218,13.001812890242938,1745.9127062093976,0.029034677484834272,248.41299148305964
