,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
14,6.818138791269165e-05,-6.514680821930588,2090.786968814028,2096.507946561335,2107.9088246118135,2450.174008455907,2461.586850419903,2467.2775852718337,-3.607832526937833,0.027110544605619562,0.006014362352637094,0.6002127763486678,0.22638296124272017,-1.7021023042009769,0.1822998711315453,5.704392761683471,2090.795402886916,0
15,5.993179537188251e-05,-6.509886623869846,2090.7838417090734,2096.502243736833,2107.913736709551,2450.1774935203835,2461.579452344697,2467.269739873337,-3.5558570176316864,0.02855689066725527,0.008802508110386093,0.45276716329632793,0.31638901539339215,-1.7463280051053722,0.1744132134634244,5.704350816328786,2090.794174376796,0
16,5.450723885889039e-05,-6.502590298215587,2090.789847565478,2096.489297522946,2107.9106317868004,2450.1693198883145,2461.5771193811065,2467.2753728136263,-3.553370604309001,0.028627983246807258,0.22838554117103874,0.32974071746504463,0.18353109231596965,-1.7059767939327768,0.18159491870009214,5.704379899717129,2090.790728135714,0
17,6.530126345424375e-05,-6.490860266617256,2090.782503979056,2096.519747514624,2107.8953229260496,2450.1691322311285,2461.5979334433787,2467.275412866404,-3.4845656002934833,0.03066707730551946,0.6531355906929575,0.31101198263276064,0.3198440596415202,-1.703302039221179,0.18208129073746526,5.704444444433297,2090.7933421604744,0
18,9.42774850319178e-05,-6.505183556181791,2090.7906852325905,2096.482937759869,2107.89761823106,2450.166140094845,2461.600565359667,2467.2630399530435,-3.5706072306119405,0.02813876177392968,0.23973255912506608,0.4680384573594436,0.21558940341208843,-1.717028882043912,0.17959896569917286,5.70451500910753,2090.7845024712974,0
19,7.637248213872842e-05,-6.501911071083948,2090.7866937591452,2096.5209080053646,2107.907272621258,2450.172352656249,2461.5848063555486,2467.273611749694,-3.495774006875536,0.030325267385088277,0.5762945716596182,0.32962269654312815,0.34453952115851005,-1.6660864648811424,0.18898522059670486,5.704292306993645,2090.7992947270864,0
20,4.221534134174606e-05,-6.488612779277927,2090.786902927579,2096.4749400929995,2107.9182514971153,2450.1634054001256,2461.589786386276,2467.279649491127,-3.538856726446378,0.029046516220269568,0.5314155293956959,0.38835444453766876,0.2869046270435396,-1.7822132102975243,0.16826532830007693,5.704495575020292,2090.787135323534,0
21,7.872657921825697e-05,-6.518190752560056,2090.7692827924407,2096.4888677170925,2107.9069954638085,2450.1710250547576,2461.599093979095,2467.2764571451,-3.478489493559538,0.030853980988784654,0.4966317943025365,0.3229988823674863,0.3115802133807961,-1.7387879594396785,0.17573326743725942,5.70464402285932,2090.7820342710247,0
22,5.996818033923914e-05,-6.516758973824456,2090.7715076236404,2096.4815380864275,2107.9073524736573,2450.1676881266267,2461.592207184905,2467.2802759235065,-3.503434135594651,0.03009385937259534,0.5602704741947566,0.22724827694221084,0.2668272827587883,-1.7567666671660376,0.17260204241666893,5.704636713348141,2090.7804166959727,0
23,5.1175735369103885e-05,-6.4898409518164515,2090.7860364556686,2096.475570694709,2107.9068176614155,2450.1499816199894,2461.5984772404854,2467.2792526143303,-3.5123358959041258,0.02982715985838172,0.6041043344477751,0.22253167590566747,0.21288303139161813,-1.8280948590765687,0.16071946952826494,5.704531042392608,2090.7831649821437,0
24,8.160312604458025e-05,-6.515827494097636,2090.764157897554,2096.473538450813,2107.908286063072,2450.1947537053697,2461.5851274797255,2467.2700160554623,-3.4395891220973187,0.03207786270547967,0.8123957891456451,0.4573699629658161,0.16366143056861926,-1.7955545516222327,0.1660353516382957,5.704755757949731,2090.775706596325,0
25,3.827946329291993e-05,-6.517120993261986,2090.7669557955273,2096.4873181117214,2107.918405199549,2450.177068513463,2461.5841205677125,2467.271794713455,-3.5406023929445634,0.028995854921745876,0.29986044713579846,0.2088577795010158,0.2222616285550958,-1.851082240251799,0.15706708997149593,5.704533233040277,2090.7846804599094,0
26,6.770548502172061e-05,-6.5083709251628274,2090.803468113333,2096.4635312096384,2107.9143682632193,2450.1568042406734,2461.5816606076833,2467.2752448195115,-3.448295704183924,0.03179978646410115,0.8323431236190806,0.18394390240415892,0.15401334607133754,-1.7314699273626517,0.17702400619889325,5.704384641779775,2090.787819696944,0
27,2.7183777880287938e-05,-6.5096051549998055,2090.7843773460086,2096.4612703948796,2107.9082050758666,2450.17153557456,2461.5911418573214,2467.2800030064514,-3.5340898249249832,0.029185308644721863,0.2482348875389662,0.27284681684731726,0.2327343220422542,-1.7723302027363208,0.16993654051062443,5.704681621067639,2090.778262047283,0
28,7.141859165038885e-05,-6.505232843619817,2090.79605887658,2096.46923936388,2107.916670007435,2450.160247053033,2461.583916462194,2467.2716271752,-3.4981834923378052,0.030252287052018267,0.6952920574578254,0.45891718775466894,0.26083052371511073,-1.7332485464796235,0.17670942775784984,5.704392753463087,2090.787998958772,0
29,4.883528006987934e-05,-6.512495782159419,2090.7662661709787,2096.4619526730494,2107.9077351863057,2450.1765006065625,2461.5860141616063,2467.2819975331995,-3.560157357735199,0.02843434999721066,0.5722750613327444,0.329892297767316,0.29104376876190274,-1.7368489069354964,0.17607435405511032,5.704787929836511,2090.772076037345,0
30,6.304082525601659e-05,-6.5055995196435275,2090.791915761492,2096.494234647177,2107.917318111647,2450.160996620814,2461.583073413293,2467.282847621342,-3.6176945028990786,0.026844495109585823,0.09099252987540996,0.5631496168372137,0.27305246254275595,-1.6561056864630046,0.19088088457232885,5.7043401837314525,2090.795171632823,0
31,5.798098469696902e-05,-6.5061553523604765,2090.7770551737717,2096.509952893177,2107.9089976903683,2450.1828733405073,2461.5922707086675,2467.2774521357755,-3.532280664740956,0.029238157334538384,0.6126095328606472,0.177910624914152,0.46201775487034413,-1.7902209092051986,0.1669232907022611,5.704507723090931,2090.7926787950446,0
32,2.592391270595244e-05,-6.5111430685149685,2090.7745952603896,2096.5045681521833,2107.9024215591307,2450.1926882917437,2461.584645731026,2467.2735600686965,-3.5675290969785154,0.028225510085902978,0.4795225774073115,0.2005291368663975,0.41564985108040586,-1.817996038613058,0.1623507698363386,5.704569585658063,2090.7879501838115,0
33,5.187580741010027e-05,-6.5243493182956245,2090.7848580847626,2096.499664032965,2107.9146683579047,2450.175984108559,2461.582287480378,2467.2755828544337,-3.512129731676492,0.02983330978568215,0.4403316071875906,0.5373146340538089,0.3740908738608095,-1.740119840630846,0.17549936740180264,5.70439385002256,2090.7938437690896,0
34,5.178490275382692e-05,-6.520117647051028,2090.7833823921287,2096.5002122562723,2107.91479640934,2450.175210048707,2461.582249479031,2467.2739939488956,-3.5215234452619035,0.029554376379643876,0.4263856877825209,0.5089601452350643,0.3799254287324618,-1.7475434732880748,0.17420134853543962,5.704385625901522,2090.7935817676453,0
35,6.85396759661172e-05,-6.531698604920895,2090.782878545929,2096.49990509583,2107.9122012065786,2450.168002449595,2461.584060002886,2467.278791759482,-3.5170065231408407,0.029688173143384993,0.6074322838540102,0.5206468035095144,0.39795998097615537,-1.7363905383494527,0.17615507950740944,5.704402942310585,2090.792342747134,0
36,5.441026634605396e-05,-6.520625476151671,2090.7831089778547,2096.500397865443,2107.91124651781,2450.1645137953287,2461.578642476891,2467.271132873693,-3.4883926976036923,0.03054993571556131,0.5993435026773525,0.2993456879246026,0.4358383787696902,-1.6810715363079456,0.18617437651539426,5.704315737546397,2090.7924210788055,0
37,6.130776685026101e-05,-6.488556987311329,2090.7925432199627,2096.5118642508414,2107.9133326084866,2450.161790022217,2461.5940979015577,2467.2510216602595,-3.5780826026490122,0.027929198319288407,0.38184901550869516,0.4009355293068717,0.24509516171433354,-1.750329851532181,0.17371663330138473,5.704151176197258,2090.8004527960447,0
38,4.27625100375219e-05,-6.526097253049952,2090.778307623311,2096.5038138673162,2107.9107075055417,2450.178544133389,2461.5849330131327,2467.28766228405,-3.4564608673327153,0.03154119318438127,0.7794270137200898,0.29371069329135246,0.282195957740097,-1.7498135831066823,0.17380634086874194,5.704520347710903,2090.7914899299967,0
39,7.934555206581385e-05,-6.507873998484237,2090.7763034381096,2096.511526589019,2107.9139542962407,2450.175506233952,2461.5721352969854,2467.292138062727,-3.538717442901643,0.029050562203773854,0.2530984527291633,0.28218027516786237,0.3336715106025525,-1.737016445240226,0.17604485732731046,5.704415628841459,2090.794544901071,0
40,4.983397144551061e-05,-6.51248724722052,2090.794050630335,2096.487805278425,2107.909160328323,2450.163159515472,2461.605840314008,2467.284919255911,-3.5594916954282136,0.0284532839733454,0.5105529561938549,0.5109138532855741,0.3998738951798926,-1.7519498786900654,0.17343543547321946,5.7045462597738,2090.7907959812105,0
41,6.462597683492453e-05,-6.501741834125804,2090.791378007338,2096.5046256153023,2107.9153676406286,2450.1766174618024,2461.575737594903,2467.2769688499056,-3.5927462284700904,0.027522643077453966,0.06752560259471535,0.27746616815387903,0.21901687161385786,-1.757175944308136,0.1725314148001487,5.704304277428991,2090.7980747064894,0
42,7.128828866701812e-05,-6.509432908248987,2090.783041073347,2096.5111418401757,2107.9081837496515,2450.171232334108,2461.5817864165197,2467.2801099924623,-3.5117073922645514,0.02984591222926026,0.15540424162346675,0.38175271170977587,0.23689019303259107,-1.7716365809085708,0.170054453093098,5.704373607419103,2090.7949201895467,0
43,6.218587656191683e-05,-6.5058671025103685,2090.7847283752776,2096.508910000165,2107.9061641745293,2450.1627900787735,2461.5880286513543,2467.2782226583154,-3.551028621526357,0.02869510806257353,0.30958778793706204,0.35431311102771224,0.412263680384497,-1.7367928919276985,0.17608421713766348,5.704367056970712,2090.7940277763682,0
44,8.388760356015749e-05,-6.497303736982213,2090.7856698565165,2096.5024413273723,2107.9143175022473,2450.174519899196,2461.590939492722,2467.2813972311997,-3.440815769185408,0.03203853861192309,0.7921929228240501,0.4286186429532364,0.3548021549401221,-1.6817092838023169,0.18605568212580317,5.7044468995294135,2090.7947998670716,0
45,3.69878595362622e-05,-6.53290139975154,2090.7849237805694,2096.508509734109,2107.908202169549,2450.1680397905247,2461.5930993420234,2467.271927628529,-3.5562336419271374,0.02854613747351156,0.29842728807182073,0.2331587435979141,0.1906209306416642,-1.77800470212827,0.16897496652055552,5.7043765554373325,2090.794690744785,0
46,4.2555439106022846e-05,-6.5008988835047035,2090.783208113454,2096.5017063148002,2107.914489743822,2450.156971361044,2461.581024798793,2467.2636644774866,-3.455135351431164,0.03158302925856639,0.6353872896609978,0.32757420264251325,0.21987460524716673,-1.7399309033520678,0.1755325289073305,5.704226302691254,2090.7940428127554,0
47,8.849356316882583e-05,-6.502570902809215,2090.7907504535406,2096.4927018362982,2107.909728346412,2450.1765372025693,2461.5858840027154,2467.2881305379524,-3.601300744365755,0.027288204374242352,0.33804121654444924,0.46891079754517073,0.3529090471440137,-1.6657161166763996,0.18905522389587373,5.704513713540591,2090.791669516408,0
48,6.178033601776156e-05,-6.504590440846648,2090.766817985448,2096.508796606774,2107.913000749602,2450.162235429134,2461.5777600145047,2467.304457633358,-3.4532080598392922,0.03164395765984036,0.7395670366352829,0.4584977594174009,0.41223707678661947,-1.7213853587327133,0.17881824881398822,5.704518084602456,2090.789747944589,0
49,7.00948350286465e-05,-6.504375569599887,2090.768326154047,2096.5091630460547,2107.9150197476706,2450.1601471133154,2461.578977268228,2467.3046493890224,-3.432120728127996,0.03231832965510871,0.7381307406339053,0.4539743876802853,0.42568590502959824,-1.7076173348475379,0.18129724904243988,5.704494945707435,2090.7910472447106,0
50,4.6698474940656525e-05,-6.507706502553345,2090.79380051172,2096.4808532830853,2107.906058388684,2450.181414395488,2461.5930193731215,2467.2530631986106,-3.4151770405852737,0.032870586758427585,0.8810988384978319,0.42002612385963656,0.2362112919047108,-1.6205359296374007,0.19779266772078552,5.704448334509258,2090.787906486313,0
