,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
840,6.535007538128783e-06,-7.6911717658339,1748.693886638069,1937.8224807748225,2673.3644633132735,-3.151419359948984,0.042791347418597504,0.060472024049460206,0.37803561698885835,0.07172628434548711,-1.7557599003353792,0.172775899930182,21.015309102339764,1748.6898161007193,0
841,9.819554359180724e-06,-7.691908906972597,1748.6931574140283,1937.8229428867123,2673.3644679774206,-3.149651739731498,0.042867053159215185,0.4453302457071491,0.3481402079034921,0.1151914659499651,-1.749644986979599,0.17383564641500632,21.015317431282583,1748.6895814733944,0
842,5.981624448279744e-06,-7.695468682307758,1748.693305906937,1937.8233206122393,2673.36494058743,-3.1526242434254623,0.04273981987973041,0.17977638513479785,0.3536784979384928,0.040994336125268926,-1.7545398112542365,0.17298683057009048,21.015323490876337,1748.6898073633865,0
843,-1.3853451413833489e-05,-7.6823679394260695,1748.6935091683285,1937.8212275041953,2673.3646325024047,-3.1747998971592333,0.04180246804067234,0.2391687085476144,0.3543519208461572,0.39399204392252485,-1.7433512749704632,0.17493316803014136,21.015329446841285,1748.6889694974466,0
844,7.460930809797335e-06,-7.6968345603064305,1748.693035049091,1937.8231344172298,2673.365526259667,-3.154385811603115,0.04266459704763744,0.0718675027245803,0.4004172094082046,0.0670743884855558,-1.7457075643075295,0.17452146011358652,21.015343683548384,1748.689493499308,0
845,-5.624770329351527e-06,-7.698918179206717,1748.6931158243883,1937.8219533555557,2673.362843984329,-3.167838360209543,0.04209449275758914,0.19882634472618113,0.2794572453601023,0.34609539502943365,-1.7482694165157937,0.17407493413660083,21.015286474036067,1748.6892433467872,0
846,2.3072677203175295e-06,-7.718646307633753,1748.6933037187255,1937.822788587598,2673.3665397322993,-3.155517942734598,0.04261632246084512,0.0916463916759667,0.3537159942552026,0.2528294173744654,-1.7415564508739292,0.1752474242283415,21.015366760790137,1748.6893979055817,0
847,-2.283894264018338e-06,-7.693608590281288,1748.6927144474546,1937.8227264780562,2673.3651359358605,-3.1693871836090404,0.042029346285429516,0.05221836858259524,0.3607207926843443,0.27673761247169426,-1.750739106639584,0.173645553427858,21.015342685005674,1748.689138185357,0
848,-2.277645728741914e-06,-7.693633482075475,1748.692783613905,1937.8229172064566,2673.365474108556,-3.162486855980309,0.042320365453897425,0.10420346284348184,0.37641270585418196,0.25668882446526387,-1.7493392289266887,0.17388880619038113,21.01534826516688,1748.6892389583577,0
849,2.426175315827025e-05,-7.676142482072643,1748.6940104643672,1937.8228234381365,2673.3647642107035,-3.1468589112435645,0.04298694082138524,0.27683197610108096,0.3485636476593501,0.2361000457774829,-1.7352697367413443,0.17635262508782024,21.015311662135247,1748.6900266733462,0
850,2.719257678246107e-05,-7.676421006295956,1748.6936513316923,1937.8228626123616,2673.364908294351,-3.1394959487861427,0.04330462014809033,0.4005599612559855,0.3503538487726259,0.21105086532594108,-1.7326085021657858,0.17682256582511377,21.015320730028577,1748.6898078489633,0
851,8.393083216952178e-06,-7.692397340202785,1748.6949950574897,1937.8215440777615,2673.3656037826822,-3.163409865613217,0.0422813213707197,0.26450855369427184,0.3890113806080353,0.2678973189228344,-1.7369800079816855,0.17605127203615809,21.01532628462777,1748.6899499442206,0
852,2.9308258259535308e-06,-7.7026014404952186,1748.6947625901398,1937.8224593295593,2673.36404435982,-3.1737299578016156,0.04184721808212087,0.183190066223351,0.39327948779657107,0.2403532955769878,-1.749600211698092,0.1738434301292682,21.015284745397828,1748.6903915911446,0
853,9.81406969106467e-06,-7.667977177985367,1748.6941227658788,1937.8221959937098,2673.3634804628073,-3.1618494628386586,0.04234734876316447,0.18696575034222276,0.34814627917454377,0.3168513528003354,-1.7450421462046015,0.17463762849848222,21.015283576228803,1748.6899232274232,0
854,-1.4425082971059571e-05,-7.707001018444958,1748.692529979705,1937.8227938649625,2673.366342113967,-3.1665562221128374,0.042148498324314186,0.049872096493745736,0.3695804806360279,0.18075871680544364,-1.7421861365831095,0.1751371081656034,21.01537455200186,1748.688938234179,0
855,-7.129034141018306e-06,-7.668476490734267,1748.69327335586,1937.8218620059406,2673.365672066199,-3.17049453119644,0.041982830949296154,0.0149822942351502,0.32679896565775457,0.27948620196205476,-1.7434635968784784,0.17491352030638863,21.015353545100155,1748.6890231792302,0
856,-3.605147287349388e-06,-7.688647833771682,1748.6942641929788,1937.8224311600688,2673.3656117209675,-3.1617756174937965,0.04235047603320363,0.09950292331477124,0.2503717117752726,0.3691898166247505,-1.7418911069548486,0.1751887864244541,21.01533131201935,1748.6899158456636,0
857,-7.068157404286882e-06,-7.7124691922983715,1748.6924890629116,1937.8219849888746,2673.365322062538,-3.1778334593358935,0.04167584980398031,0.11425983028452788,0.3791432023514336,0.2675181786043559,-1.736106163534317,0.1762051806990005,21.015356851602526,1748.688627659797,0
858,-1.0121386228758837e-06,-7.689982048943371,1748.6936184425108,1937.8223666968822,2673.3664135956683,-3.1557873425117284,0.04260484317939941,0.13789617503764043,0.2284719481419657,0.3488154719815093,-1.7474151626145649,0.17422370186185107,21.015361925504557,1748.689405561106,0
859,-3.5787796196549727e-07,-7.691645888388577,1748.6932037094314,1937.8227501763838,2673.3660388188614,-3.1670139162159736,0.042129211619217385,0.24996994072838696,0.3216047678617835,0.3071384792994305,-1.7444009122580417,0.17474964798573275,21.015356497687918,1748.6893661090726,0
860,7.93942681929465e-06,-7.710909695442252,1748.6939447655282,1937.8224477550193,2673.3636960290905,-3.160332498227141,0.04241163694174749,0.1519571801505822,0.367935412412586,0.32024746247024893,-1.7391692225777913,0.17566627959105516,21.015289719955163,1748.6899111306716,0
861,1.1956338835911621e-05,-7.697112571047042,1748.6924980200017,1937.8225360868148,2673.3640800934204,-3.1716711543743417,0.041933462027331905,0.222125505027743,0.347526951786882,0.4148498300021717,-1.733805293689856,0.17661107265892792,21.015322021611006,1748.6890156849515,0
862,-1.5892107874682487e-05,-7.6795965980676035,1748.6944901306101,1937.8222410884773,2673.365353533357,-3.145147592060106,0.04306056817983771,0.33821830240275247,0.3731410077740116,0.08132186742617309,-1.7468286223280702,0.17432592105676267,21.01532285129934,1748.6899912111928,0
863,-2.0671867712454134e-05,-7.676234360715777,1748.6941438963504,1937.822055756117,2673.365488879785,-3.158657386521432,0.04248274070799604,0.23441629830211563,0.4069786184445514,0.08928614971066984,-1.7465985501320864,0.1743660332184067,21.015333295909134,1748.689674616356,0
864,-1.7038767696341297e-05,-7.671181905160764,1748.6940583586447,1937.822119943216,2673.3653000674394,-3.1665162670048557,0.04215018240575961,0.07026091562687224,0.33617868009231167,0.1708466934306947,-1.7514291917813674,0.1735257645485174,21.015329578592226,1748.6896702346373,0
865,1.165254536190334e-05,-7.713282842406913,1748.6932467455235,1937.8230582977974,2673.364308695783,-3.160413830735423,0.04240818763720687,0.3111464172546848,0.3796339170041241,0.25546544793144044,-1.7433269001028746,0.17493743205491624,21.015311164007212,1748.6897073489074,0
866,-8.368086348801734e-06,-7.661741523267942,1748.694347458267,1937.8217869172756,2673.3651014677507,-3.1612975130667187,0.04237072882437273,0.10886379430060676,0.3167236610317232,0.30143040665250354,-1.7471486527489595,0.17427014038510696,21.015322683780045,1748.6897112009838,0
867,4.791560076162465e-06,-7.68568183866285,1748.6940532706976,1937.8224876581976,2673.3643035403334,-3.1608563247410637,0.042389426419556606,0.02424084783668339,0.31561438773212735,0.14674158764461698,-1.7549177084774996,0.1729214716774068,21.015302429742814,1748.6899385642866,0
868,5.575701453887268e-06,-7.684255797907893,1748.6944482305248,1937.8223242184679,2673.364571380635,-3.159783284983779,0.04243493637202073,0.030631399003172084,0.31314358531584574,0.1465233379726607,-1.7571268538607687,0.17253988465237888,21.015303810355405,1748.69008062693,0
869,2.9743558141752696e-06,-7.69288557345279,1748.6923328234366,1937.8228547040078,2673.364474167664,-3.1681475902224734,0.042081477889447036,0.18287229628022897,0.3693751302794135,0.2928972775891032,-1.7351261599965364,0.17637794704144702,21.015331769678948,1748.6890259673742,0
870,6.429937444558166e-06,-7.703913229755018,1748.6924466592684,1937.8222286241266,2673.365069741142,-3.1855296452308903,0.041356335813191744,0.16780289011093763,0.45940685959389493,0.3060064226142991,-1.7245521403953334,0.17825286615691283,21.015349442437273,1748.6887415251206,0
871,-1.05722418468905e-05,-7.675455137678703,1748.694415819016,1937.8231157397627,2673.364573272281,-3.1422713191080205,0.0431846004171702,0.20034747122166546,0.27773587616320516,0.17467156164921138,-1.760611541315402,0.17193968344507135,21.015298038515905,1748.6904362632392,0
872,-9.403586786623465e-06,-7.6803208071170905,1748.6927753842656,1937.8223717595295,2673.365109136827,-3.178497667225888,0.041648177566794765,0.20362193140877058,0.38601612960694953,0.2945244348586835,-1.7396017607845462,0.1755903136437652,21.01534388053532,1748.6890102040832,0
873,6.361887272925824e-07,-7.690246067920047,1748.6939571418538,1937.8224769567523,2673.365520570485,-3.1491524199303367,0.04288846287237704,0.11618663338757045,0.385437989013242,0.09708547310927718,-1.7539950877208932,0.17308108623696977,21.0153337432679,1748.6897554252973,0
874,-4.564593207982176e-06,-7.690241661843801,1748.6929752754138,1937.823073690329,2673.364039543552,-3.175605331467228,0.04176881245425495,0.07137951913355457,0.32866913343206217,0.3813354681092307,-1.7358520055960127,0.17624997033602527,21.015308919924458,1748.6895719177662,0
