,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
0,9.007743741590423e-06,-7.225653112852918,1933.1645346447563,1953.5434242428219,1973.9311585783867,2646.495141563447,2687.2592287323123,2728.0206803374253,2829.9234511576683,2850.299932618586,-3.072701332244276,0.04629592511472147,0.3654669176409671,0.26108266252473533,0.26963531524223616,-1.290941755331978,0.2750116673929852,20.380847180275897,1933.165696784924,0
1,1.0758373192582632e-05,-7.2192463426760325,1933.1651924931482,1953.5436564476556,1973.9322317211268,2646.494782016603,2687.25898123732,2728.018737515023,2829.9248267182757,2850.298333733507,-3.0673083392577785,0.046546273170054143,0.4432767952187806,0.21788487066080386,0.36269379370352883,-1.2846231496703522,0.2767548591425085,20.380817825906277,1933.1663404029596,0
2,6.432634588109299e-06,-7.216415133261001,1933.1657250568337,1953.5441932002789,1973.932775098673,2646.4948327770735,2687.2593799778483,2728.019811662289,2829.925127788573,2850.297394676866,-3.0660611642587914,0.0466043607333969,0.49185987837731177,0.1917578543144236,0.4010056633229484,-1.2821957689107883,0.27742746456718104,20.380806780736624,1933.1669329686133,0
3,8.576437563954493e-06,-7.212567044607929,1933.1648208206861,1953.5435378782795,1973.9327102870193,2646.4952923907586,2687.259488595759,2728.02003323337,2829.925050426571,2850.296962802487,-3.058996477878063,0.046934771676570466,0.5201964433813033,0.23400910090964389,0.3157709807249798,-1.2838288518384728,0.27697477225377914,20.380820167794926,1933.16642529657,0
4,1.930689356885561e-06,-7.234574560315045,1933.1666622493701,1953.546822368907,1973.9275399490425,2646.493906551101,2687.2579229919675,2728.018155209867,2829.9217953462594,2850.3047320861783,-3.073138770357726,0.04627567794134438,0.44768890745238116,0.30310382457330665,0.19052388878864535,-1.2781160335500827,0.27856160713209166,20.380829994268396,1933.1661309895267,0
5,4.9880863150628746e-06,-7.233570902658887,1933.164901206641,1953.5450966321212,1973.9322025617926,2646.4944545623202,2687.259088113733,2728.018626841908,2829.9230732153765,2850.2981860446494,-3.0815001484764037,0.04589036262875547,0.1826420036844179,0.28098185883150495,0.26277608722738033,-1.3026367110556667,0.2718141519641386,20.380795297260004,1933.1667729793455,0
6,9.53592534415836e-07,-7.231053887605975,1933.164944127104,1953.543973442671,1973.9285095465143,2646.4940906655374,2687.2586883992194,2728.017405145149,2829.9236773926477,2850.302503872996,-3.066563239789291,0.046580967697285,0.48193317159017196,0.2868845854217992,0.23800177316310545,-1.2888621647059009,0.27558417416208614,20.380858033125925,1933.1649514834098,0
7,-3.712943432592462e-07,-7.233966192194313,1933.1651967515286,1953.5444523714516,1973.9291533944238,2646.493548143537,2687.260276855365,2728.016064335592,2829.9228205074382,2850.3043585698006,-3.0812149944998524,0.045903450314058514,0.2714363916919794,0.36602533697786677,0.18561231974904802,-1.294625222250281,0.27400053439471844,20.380851985174186,1933.165364742347,0
8,5.968495703083588e-06,-7.224728590184007,1933.1633482399411,1953.5452512970726,1973.931402126645,2646.493462091482,2687.2595712136977,2728.018334306136,2829.9251088128894,2850.298417989705,-3.0757702051775793,0.046154066587447085,0.34430689098827844,0.3135653592897074,0.1836237084901131,-1.2841603139878783,0.2768829808139712,20.38082563622475,1933.1659114904928,0
9,-7.45061470356572e-07,-7.2234194160469105,1933.1674391162444,1953.5445632306753,1973.9288778903413,2646.494447999093,2687.2585008143046,2728.0185272838016,2829.9212199151953,2850.3044435514735,-3.0797047998716116,0.045972825830221116,0.3569679056390525,0.2724490175280374,0.3049464901984542,-1.2938193422074575,0.27422143495483137,20.380831597528328,1933.16615068786,0
10,6.3698787975695355e-06,-7.228298877783813,1933.162803556166,1953.5453816295624,1973.9323012565533,2646.494494353386,2687.259588217269,2728.018729277336,2829.924656489026,2850.2989887825875,-3.070969532004654,0.04637616987281894,0.4816352714375486,0.33052087556037213,0.1597248194185492,-1.2812045965339616,0.2777025793271851,20.380828339167028,1933.1660988388733,0
11,-3.891643648678621e-06,-7.2238708407851275,1933.1639861384338,1953.5442148199766,1973.932085856923,2646.4950952430236,2687.2575692825258,2728.019326646984,2829.9226919786956,2850.3002275620192,-3.076359452272629,0.046126878448838206,0.3912677315483163,0.2334857154701031,0.2791766171962333,-1.2952268252537509,0.27383574442431496,20.38082207356668,1933.1660395743186,0
12,2.2559736205468962e-06,-7.229164689176765,1933.1662895432503,1953.5461143497787,1973.9284985553768,2646.4935136096888,2687.2597199494116,2728.0177424484455,2829.9218692498343,2850.30353885589,-3.0912003912508426,0.045447367026318436,0.10462640315943438,0.3466049807770675,0.1441278755854445,-1.2947831353384698,0.2739572695403001,20.38082786140107,1933.1661538371577,0
13,3.2716892763784344e-06,-7.223200417624626,1933.164883885077,1953.5444541183613,1973.9309601218356,2646.495484998496,2687.2595801558764,2728.0200332473532,2829.924070203651,2850.299358340104,-3.085308996821537,0.04571590564799924,0.15134780230608155,0.29411836402323255,0.30839835143994576,-1.2964671629327327,0.27349630618518933,20.38083677283795,1933.1661200230815,0
14,-1.3342958703183452e-06,-7.232333832205974,1933.1638924394445,1953.5465675256294,1973.9294150086123,2646.4930576579172,2687.2580165163577,2728.017374008094,2829.9211020364523,2850.30393649845,-3.0907254886684496,0.045468955224021876,0.01395551196986285,0.28054747876196084,0.21109352914740875,-1.293401381494237,0.27433607269673277,20.38082535675308,1933.16572678376,0
15,-2.347525629037356e-06,-7.229829481461189,1933.165706537764,1953.543843531342,1973.9314105799722,2646.496177307853,2687.2604701647606,2728.0164307888886,2829.9241362516523,2850.3011456442146,-3.089461426459077,0.0455264671536907,0.007654502739970811,0.35989001394492215,0.20548193999494724,-1.2930116153676223,0.2744430204461295,20.380832578498296,1933.1662884214124,0
